X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
11,12358,11710,650,12341,11692,10393,7145,1949,1299,650,0,11061,10413,9765,9117,7821,7174,6528,5882,4593,3951,3312,2678,2054,919,650,10473,9829,9186,8543,6624,5988,5356,4729,3498,2905,2342,1452,1299,15710,15066,14422,13779,13136,12494,11853,11213,10574,9936,9300,6781,6162,5550,4947,4357,3248,2756,2342,2054,1949,15804,15164,14524,13885,13248,11344,10712,7603,6996,5237,4684,4159,3674,3248,2905,17197,16560,15924,15288,14654,14022,13391,12761,11510,10270,9047,8444,7848,5588,5073,4593,3248,3312,17965,17332,16700,16069,14812,14186,13563,12942,11710,11099,10494,9893,9300,3897,3951,4108,21912,18117,17489,14378,13763,13152,11344,10752,27133,14597,13991,13391,29171,28535,27900,27265,22845,17259,16649,15439,14840,14245,29942,29308,28675,27412,23643,23020,22397,21776,19312,18702,18094,17489,16888,16290,15697,30090,29459,23830,23211,22594,21979,21366,20146,19540,18937,18337,17741,17148,16560,15976,30251,29623,27748,24033,23419,22808,22199,21592,20987,20386,19787,19192,18600,18012,16850,30424,29801,29179,28557,27938,27319,26702,26087,25473,24861,24251,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,17161,29373,28756,27527,26915,26304,25696,25089,24485,23883,23284,22687,22094,21503,20917,20334,19755,19181,18611,25933,25332,24734,24138,23545,22955,22369,21786,21207,20632,20062,19497,26184,25589,24997,24407,23821,23239,22659,22084,21513,20947,20386,19829,26448,25859,25274,24691,24112,23536,22965,22397,21834,21277,26726,26143,25564,24988,24416,23848,23284,22724,22170,21621,24734,23617,23065,22519
12,1837,1452,11118,1452,919,919,3951,9117,9765,10413,11061,0,650,1299,1949,3248,3897,4547,5196,6495,7145,7794,8444,9094,10393,11042,919,1452,2054,2678,4593,5237,5882,6528,7821,8469,9117,10413,11061,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,2342,4729,5356,5988,6624,7262,8543,9186,9829,10473,11118,4947,4357,3787,3248,2756,1949,2054,4357,4947,6781,7406,8034,8666,9300,9936,6397,5810,5237,4684,4159,3674,3248,2905,2598,2905,3674,4159,4684,6996,7603,8216,11344,11977,7262,6687,6128,5588,4593,4159,3787,3498,3248,3312,3498,3787,4159,11510,12134,12761,11099,7575,7026,4684,4357,4108,3951,4108,16238,5237,4947,4729,18291,17669,17050,16432,12204,7349,6905,6128,5810,5550,19103,18486,17871,16649,13072,12494,11924,11362,9232,8739,8267,7821,7406,7026,6687,19312,18702,13375,12811,12255,11710,11175,10146,9656,9186,8739,8318,7929,7575,7262,19540,18937,17148,13702,13152,12612,12082,11565,11061,10574,10104,9656,9232,8835,8139,19787,19192,18600,18012,17429,16850,16277,15710,15150,14597,14052,12991,12477,11977,11491,11023,10574,10146,9743,9368,9024,8714,18881,18303,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,11491,11061,10653,10270,9915,15857,15330,14812,14305,13809,13327,12860,12409,11977,11565,11175,10810,16238,15724,15219,14726,14245,13779,13327,12893,12477,12082,11710,11362,16636,16134,15643,15164,14697,14245,13809,13391,12991,12612,17050,16560,16082,15616,15164,14726,14305,13901,13516,13152,15643,14812,14422,14052
13,2342,1837,10473,2054,1452,650,3312,8469,9117,9765,10413,650,0,650,1299,2598,3248,3897,4547,5846,6495,7145,7794,8444,9743,10393,650,919,1452,2054,3951,4593,5237,5882,7174,7821,8469,9765,10413,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,1837,4108,4729,5356,5988,6624,7902,8543,9186,9829,10473,5550,4947,4357,3787,3248,2054,1949,3787,4357,6162,6781,7406,8034,8666,9300,6996,6397,5810,5237,4684,4159,3674,3248,2678,2678,3248,3674,4159,6397,6996,7603,10712,11344,7848,7262,6687,6128,5073,4593,4159,3787,3312,3248,3312,3498,3787,10888,11510,12134,11710,8139,7575,5073,4684,4357,3897,3951,16863,5588,5237,4947,18915,18291,17669,17050,12794,7821,7349,6495,6128,5810,19723,19103,18486,17259,13656,13072,12494,11924,9743,9232,8739,8267,7821,7406,7026,19925,19312,13946,13375,12811,12255,11710,10653,10146,9656,9186,8739,8318,7929,7575,20146,19540,17741,14260,13702,13152,12612,12082,11565,11061,10574,10104,9656,9232,8469,20386,19787,19192,18600,18012,17429,16850,16277,15710,15150,14597,13516,12991,12477,11977,11491,11023,10574,10146,9743,9368,9024,19464,18881,17729,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,11491,11061,10653,10270,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,11565,11175,16763,16238,15724,15219,14726,14245,13779,13327,12893,12477,12082,11710,17148,16636,16134,15643,15164,14697,14245,13809,13391,12991,17549,17050,16560,16082,15616,15164,14726,14305,13901,13516,16082,15219,14812,14422
14,2905,2342,9829,2678,2054,919,2678,7821,8469,9117,9765,1299,650,0,650,1949,2598,3248,3897,5196,5846,6495,7145,7794,9094,9743,919,650,919,1452,3312,3951,4593,5237,6528,7174,7821,9117,9765,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,1452,3498,4108,4729,5356,5988,7262,7902,8543,9186,9829,6162,5550,4947,4357,3787,2342,2054,3248,3787,5550,6162,6781,7406,8034,8666,7603,6996,6397,5810,5237,4684,4159,3674,2905,2598,2905,3248,3674,5810,6397,6996,10084,10712,8444,7848,7262,6687,5588,5073,4593,4159,3498,3312,3248,3312,3498,10270,10888,11510,12324,8714,8139,5511,5073,4684,3951,3897,17489,5988,5588,5237,19540,18915,18291,17669,13391,8318,7821,6905,6495,6128,20344,19723,19103,17871,14245,13656,13072,12494,10270,9743,9232,8739,8267,7821,7406,20540,19925,14524,13946,13375,12811,12255,11175,10653,10146,9656,9186,8739,8318,7929,20755,20146,18337,14826,14260,13702,13152,12612,12082,11565,11061,10574,10104,9656,8835,20987,20386,19787,19192,18600,18012,17429,16850,16277,15710,15150,14052,13516,12991,12477,11977,11491,11023,10574,10146,9743,9368,20052,19464,18303,17729,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,11491,11061,10653,16938,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,11565,17295,16763,16238,15724,15219,14726,14245,13779,13327,12893,12477,12082,17669,17148,16636,16134,15643,15164,14697,14245,13809,13391,18059,17549,17050,16560,16082,15616,15164,14726,14305,13901,16534,15643,15219,14812
15,3498,2905,9186,3312,2678,1452,2054,7174,7821,8469,9117,1949,1299,650,0,1299,1949,2598,3248,4547,5196,5846,6495,7145,8444,9094,1452,919,650,919,2678,3312,3951,4593,5882,6528,7174,8469,9117,6624,5988,5356,4729,4108,3498,2905,2342,1837,1452,1299,2905,3498,4108,4729,5356,6624,7262,7902,8543,9186,6781,6162,5550,4947,4357,2756,2342,2756,3248,4947,5550,6162,6781,7406,8034,8216,7603,6996,6397,5810,5237,4684,4159,3248,2678,2678,2905,3248,5237,5810,6397,9457,10084,9047,8444,7848,7262,6128,5588,5073,4593,3787,3498,3312,3248,3312,9656,10270,10888,12942,9300,8714,5988,5511,5073,4108,3951,18117,6430,5988,5588,20167,19540,18915,18291,13991,8835,8318,7349,6905,6495,20967,20344,19723,18486,14840,14245,13656,13072,10810,10270,9743,9232,8739,8267,7821,21157,20540,15108,14524,13946,13375,12811,11710,11175,10653,10146,9656,9186,8739,8318,21366,20755,18937,15398,14826,14260,13702,13152,12612,12082,11565,11061,10574,10104,9232,21592,20987,20386,19787,19192,18600,18012,17429,16850,16277,15710,14597,14052,13516,12991,12477,11977,11491,11023,10574,10146,9743,20643,20052,18881,18303,17729,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,11491,11061,17489,16938,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,17836,17295,16763,16238,15724,15219,14726,14245,13779,13327,12893,12477,18199,17669,17148,16636,16134,15643,15164,14697,14245,13809,18577,18059,17549,17050,16560,16082,15616,15164,14726,14305,17000,16082,15643,15219
16,4729,4108,7902,4593,3951,2678,919,5882,6528,7174,7821,3248,2598,1949,1299,0,650,1299,1949,3248,3897,4547,5196,5846,7145,7794,2678,2054,1452,919,1452,2054,2678,3312,4593,5237,5882,7174,7821,7902,7262,6624,5988,5356,4729,4108,3498,2905,2342,1837,1837,2342,2905,3498,4108,5356,5988,6624,7262,7902,8034,7406,6781,6162,5550,3787,3248,2054,2342,3787,4357,4947,5550,6162,6781,9457,8835,8216,7603,6996,6397,5810,5237,4159,3248,2678,2598,2678,4159,4684,5237,8216,8835,10270,9656,9047,8444,7262,6687,6128,5588,4593,4159,3787,3498,3312,8444,9047,9656,14186,10494,9893,7026,6495,5988,4684,4357,19378,7406,6905,6430,21425,20795,20167,19540,15205,9915,9368,8318,7821,7349,22218,21592,20967,19723,16042,15439,14840,14245,11924,11362,10810,10270,9743,9232,8739,22397,21776,16290,15697,15108,14524,13946,12811,12255,11710,11175,10653,10146,9656,9186,22594,21979,20146,16560,15976,15398,14826,14260,13702,13152,12612,12082,11565,11061,10104,22808,22199,21592,20987,20386,19787,19192,18600,18012,17429,16850,15710,15150,14597,14052,13516,12991,12477,11977,11491,11023,10574,21834,21237,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,18611,18047,17489,16938,16394,15857,15330,14812,14305,13809,13327,12860,18937,18383,17836,17295,16763,16238,15724,15219,14726,14245,13779,13327,19279,18735,18199,17669,17148,16636,16134,15643,15164,14697,19637,19103,18577,18059,17549,17050,16560,16082,15616,15164,17965,17000,16534,16082
17,5356,4729,7262,5237,4593,3312,650,5237,5882,6528,7174,3897,3248,2598,1949,650,0,650,1299,2598,3248,3897,4547,5196,6495,7145,3312,2678,2054,1452,919,1452,2054,2678,3951,4593,5237,6528,7174,8543,7902,7262,6624,5988,5356,4729,4108,3498,2905,2342,1452,1837,2342,2905,3498,4729,5356,5988,6624,7262,8666,8034,7406,6781,6162,4357,3787,1949,2054,3248,3787,4357,4947,5550,6162,10084,9457,8835,8216,7603,6996,6397,5810,4684,3674,2905,2678,2598,3674,4159,4684,7603,8216,10888,10270,9656,9047,7848,7262,6687,6128,5073,4593,4159,3787,3498,7848,8444,9047,14812,11099,10494,7575,7026,6495,5073,4684,20010,7929,7406,6905,22056,21425,20795,20167,15817,10473,9915,8835,8318,7821,22845,22218,21592,20344,16649,16042,15439,14840,12494,11924,11362,10810,10270,9743,9232,23020,22397,16888,16290,15697,15108,14524,13375,12811,12255,11710,11175,10653,10146,9656,23211,22594,20755,17148,16560,15976,15398,14826,14260,13702,13152,12612,12082,11565,10574,23419,22808,22199,21592,20987,20386,19787,19192,18600,18012,17429,16277,15710,15150,14597,14052,13516,12991,12477,11977,11491,11023,22435,21834,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,19181,18611,18047,17489,16938,16394,15857,15330,14812,14305,13809,13327,19497,18937,18383,17836,17295,16763,16238,15724,15219,14726,14245,13779,19829,19279,18735,18199,17669,17148,16636,16134,15643,15164,20177,19637,19103,18577,18059,17549,17050,16560,16082,15616,18463,17477,17000,16534
18,5988,5356,6624,5882,5237,3951,919,4593,5237,5882,6528,4547,3897,3248,2598,1299,650,0,650,1949,2598,3248,3897,4547,5846,6495,3951,3312,2678,2054,650,919,1452,2054,3312,3951,4593,5882,6528,9186,8543,7902,7262,6624,5988,5356,4729,4108,3498,2905,1299,1452,1837,2342,2905,4108,4729,5356,5988,6624,9300,8666,8034,7406,6781,4947,4357,2054,1949,2756,3248,3787,4357,4947,5550,10712,10084,9457,8835,8216,7603,6996,6397,5237,4159,3248,2905,2678,3248,3674,4159,6996,7603,11510,10888,10270,9656,8444,7848,7262,6687,5588,5073,4593,4159,3787,7262,7848,8444,15439,11710,11099,8139,7575,7026,5511,5073,20643,8469,7929,7406,22687,22056,21425,20795,16432,11042,10473,9368,8835,8318,23473,22845,22218,20967,17259,16649,16042,15439,13072,12494,11924,11362,10810,10270,9743,23643,23020,17489,16888,16290,15697,15108,13946,13375,12811,12255,11710,11175,10653,10146,23830,23211,21366,17741,17148,16560,15976,15398,14826,14260,13702,13152,12612,12082,11061,24033,23419,22808,22199,21592,20987,20386,19787,19192,18600,18012,16850,16277,15710,15150,14597,14052,13516,12991,12477,11977,11491,23038,22435,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,13901,13391,12893,19755,19181,18611,18047,17489,16938,16394,15857,15330,14812,14305,13809,20062,19497,18937,18383,17836,17295,16763,16238,15724,15219,14726,14245,20386,19829,19279,18735,18199,17669,17148,16636,16134,15643,20724,20177,19637,19103,18577,18059,17549,17050,16560,16082,18970,17965,17477,17000
19,6624,5988,5988,6528,5882,4593,1452,3951,4593,5237,5882,5196,4547,3897,3248,1949,1299,650,0,1299,1949,2598,3248,3897,5196,5846,4593,3951,3312,2678,919,650,919,1452,2678,3312,3951,5237,5882,9829,9186,8543,7902,7262,6624,5988,5356,4729,4108,3498,1452,1299,1452,1837,2342,3498,4108,4729,5356,5988,9936,9300,8666,8034,7406,5550,4947,2342,2054,2342,2756,3248,3787,4357,4947,11344,10712,10084,9457,8835,8216,7603,6996,5810,4684,3674,3248,2905,2905,3248,3674,6397,6996,12134,11510,10888,10270,9047,8444,7848,7262,6128,5588,5073,4593,4159,6687,7262,7848,16069,12324,11710,8714,8139,7575,5988,5511,21277,9024,8469,7929,23320,22687,22056,21425,17050,11619,11042,9915,9368,8835,24103,23473,22845,21592,17871,17259,16649,16042,13656,13072,12494,11924,11362,10810,10270,24269,23643,18094,17489,16888,16290,15697,14524,13946,13375,12811,12255,11710,11175,10653,24451,23830,21979,18337,17741,17148,16560,15976,15398,14826,14260,13702,13152,12612,11565,24648,24033,23419,22808,22199,21592,20987,20386,19787,19192,18600,17429,16850,16277,15710,15150,14597,14052,13516,12991,12477,11977,23643,23038,21834,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,13901,13391,20334,19755,19181,18611,18047,17489,16938,16394,15857,15330,14812,14305,20632,20062,19497,18937,18383,17836,17295,16763,16238,15724,15219,14726,20947,20386,19829,19279,18735,18199,17669,17148,16636,16134,21277,20724,20177,19637,19103,18577,18059,17549,17050,16560,19486,18463,17965,17477
20,7902,7262,4729,7821,7174,5882,2678,2678,3312,3951,4593,6495,5846,5196,4547,3248,2598,1949,1299,0,650,1299,1949,2598,3897,4547,5882,5237,4593,3951,2054,1452,919,650,1452,2054,2678,3951,4593,11118,10473,9829,9186,8543,7902,7262,6624,5988,5356,4729,2342,1837,1452,1299,1452,2342,2905,3498,4108,4729,11213,10574,9936,9300,8666,6781,6162,3248,2756,1949,2054,2342,2756,3248,3787,12612,11977,11344,10712,10084,9457,8835,8216,6996,5810,4684,4159,3674,2598,2678,2905,5237,5810,13391,12761,12134,11510,10270,9656,9047,8444,7262,6687,6128,5588,5073,5588,6128,6687,17332,13563,12942,9893,9300,8714,7026,6495,22547,10167,9590,9024,24588,23954,23320,22687,18291,12794,12204,11042,10473,9915,25365,24734,24103,22845,19103,18486,17871,17259,14840,14245,13656,13072,12494,11924,11362,25523,24895,19312,18702,18094,17489,16888,15697,15108,14524,13946,13375,12811,12255,11710,25696,25072,23211,19540,18937,18337,17741,17148,16560,15976,15398,14826,14260,13702,12612,25884,25265,24648,24033,23419,22808,22199,21592,20987,20386,19787,18600,18012,17429,16850,16277,15710,15150,14597,14052,13516,12991,24861,24251,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,21503,20917,20334,19755,19181,18611,18047,17489,16938,16394,15857,15330,21786,21207,20632,20062,19497,18937,18383,17836,17295,16763,16238,15724,22084,21513,20947,20386,19829,19279,18735,18199,17669,17148,22397,21834,21277,20724,20177,19637,19103,18577,18059,17549,20540,19486,18970,18463
21,8543,7902,4108,8469,7821,6528,3312,2054,2678,3312,3951,7145,6495,5846,5196,3897,3248,2598,1949,650,0,650,1299,1949,3248,3897,6528,5882,5237,4593,2678,2054,1452,919,919,1452,2054,3312,3951,11764,11118,10473,9829,9186,8543,7902,7262,6624,5988,5356,2905,2342,1837,1452,1299,1837,2342,2905,3498,4108,11853,11213,10574,9936,9300,7406,6781,3787,3248,2054,1949,2054,2342,2756,3248,13248,12612,11977,11344,10712,10084,9457,8835,7603,6397,5237,4684,4159,2678,2598,2678,4684,5237,14022,13391,12761,12134,10888,10270,9656,9047,7848,7262,6687,6128,5588,5073,5588,6128,17965,14186,13563,10494,9893,9300,7575,7026,23184,10752,10167,9590,25223,24588,23954,23320,18915,13391,12794,11619,11042,10473,25998,25365,24734,23473,19723,19103,18486,17871,15439,14840,14245,13656,13072,12494,11924,26151,25523,19925,19312,18702,18094,17489,16290,15697,15108,14524,13946,13375,12811,12255,26320,25696,23830,20146,19540,18937,18337,17741,17148,16560,15976,15398,14826,14260,13152,26504,25884,25265,24648,24033,23419,22808,22199,21592,20987,20386,19192,18600,18012,17429,16850,16277,15710,15150,14597,14052,13516,25473,24861,23643,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,22094,21503,20917,20334,19755,19181,18611,18047,17489,16938,16394,15857,22369,21786,21207,20632,20062,19497,18937,18383,17836,17295,16763,16238,22659,22084,21513,20947,20386,19829,19279,18735,18199,17669,22965,22397,21834,21277,20724,20177,19637,19103,18577,18059,21077,20010,19486,18970
22,9186,8543,3498,9117,8469,7174,3951,1452,2054,2678,3312,7794,7145,6495,5846,4547,3897,3248,2598,1299,650,0,650,1299,2598,3248,7174,6528,5882,5237,3312,2678,2054,1452,650,919,1452,2678,3312,12409,11764,11118,10473,9829,9186,8543,7902,7262,6624,5988,3498,2905,2342,1837,1452,1452,1837,2342,2905,3498,12494,11853,11213,10574,9936,8034,7406,4357,3787,2342,2054,1949,2054,2342,2756,13885,13248,12612,11977,11344,10712,10084,9457,8216,6996,5810,5237,4684,2905,2678,2598,4159,4684,14654,14022,13391,12761,11510,10888,10270,9656,8444,7848,7262,6687,6128,4593,5073,5588,18600,14812,14186,11099,10494,9893,8139,7575,23821,11344,10752,10167,25859,25223,24588,23954,19540,13991,13391,12204,11619,11042,26631,25998,25365,24103,20344,19723,19103,18486,16042,15439,14840,14245,13656,13072,12494,26781,26151,20540,19925,19312,18702,18094,16888,16290,15697,15108,14524,13946,13375,12811,26946,26320,24451,20755,20146,19540,18937,18337,17741,17148,16560,15976,15398,14826,13702,27125,26504,25884,25265,24648,24033,23419,22808,22199,21592,20987,19787,19192,18600,18012,17429,16850,16277,15710,15150,14597,14052,26087,25473,24251,23643,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,22687,22094,21503,20917,20334,19755,19181,18611,18047,17489,16938,16394,22955,22369,21786,21207,20632,20062,19497,18937,18383,17836,17295,16763,23239,22659,22084,21513,20947,20386,19829,19279,18735,18199,23536,22965,22397,21834,21277,20724,20177,19637,19103,18577,21621,20540,20010,19486
23,9829,9186,2905,9765,9117,7821,4593,919,1452,2054,2678,8444,7794,7145,6495,5196,4547,3897,3248,1949,1299,650,0,650,1949,2598,7821,7174,6528,5882,3951,3312,2678,2054,919,650,919,2054,2678,13056,12409,11764,11118,10473,9829,9186,8543,7902,7262,6624,4108,3498,2905,2342,1837,1299,1452,1837,2342,2905,13136,12494,11853,11213,10574,8666,8034,4947,4357,2756,2342,2054,1949,2054,2342,14524,13885,13248,12612,11977,11344,10712,10084,8835,7603,6397,5810,5237,3248,2905,2678,3674,4159,15288,14654,14022,13391,12134,11510,10888,10270,9047,8444,7848,7262,6687,4159,4593,5073,19235,15439,14812,11710,11099,10494,8714,8139,24459,11942,11344,10752,26496,25859,25223,24588,20167,14597,13991,12794,12204,11619,27265,26631,25998,24734,20967,20344,19723,19103,16649,16042,15439,14840,14245,13656,13072,27412,26781,21157,20540,19925,19312,18702,17489,16888,16290,15697,15108,14524,13946,13375,27573,26946,25072,21366,20755,20146,19540,18937,18337,17741,17148,16560,15976,15398,14260,27748,27125,26504,25884,25265,24648,24033,23419,22808,22199,21592,20386,19787,19192,18600,18012,17429,16850,16277,15710,15150,14597,26702,26087,24861,24251,23643,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,23284,22687,22094,21503,20917,20334,19755,19181,18611,18047,17489,16938,23545,22955,22369,21786,21207,20632,20062,19497,18937,18383,17836,17295,23821,23239,22659,22084,21513,20947,20386,19829,19279,18735,24112,23536,22965,22397,21834,21277,20724,20177,19637,19103,22170,21077,20540,20010
24,10473,9829,2342,10413,9765,8469,5237,650,919,1452,2054,9094,8444,7794,7145,5846,5196,4547,3897,2598,1949,1299,650,0,1299,1949,8469,7821,7174,6528,4593,3951,3312,2678,1452,919,650,1452,2054,13702,13056,12409,11764,11118,10473,9829,9186,8543,7902,7262,4729,4108,3498,2905,2342,1452,1299,1452,1837,2342,13779,13136,12494,11853,11213,9300,8666,5550,4947,3248,2756,2342,2054,1949,2054,15164,14524,13885,13248,12612,11977,11344,10712,9457,8216,6996,6397,5810,3674,3248,2905,3248,3674,15924,15288,14654,14022,12761,12134,11510,10888,9656,9047,8444,7848,7262,3787,4159,4593,19872,16069,15439,12324,11710,11099,9300,8714,25098,12545,11942,11344,27133,26496,25859,25223,20795,15205,14597,13391,12794,12204,27900,27265,26631,25365,21592,20967,20344,19723,17259,16649,16042,15439,14840,14245,13656,28043,27412,21776,21157,20540,19925,19312,18094,17489,16888,16290,15697,15108,14524,13946,28201,27573,25696,21979,21366,20755,20146,19540,18937,18337,17741,17148,16560,15976,14826,28372,27748,27125,26504,25884,25265,24648,24033,23419,22808,22199,20987,20386,19787,19192,18600,18012,17429,16850,16277,15710,15150,27319,26702,25473,24861,24251,23643,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,17161,16598,23883,23284,22687,22094,21503,20917,20334,19755,19181,18611,18047,17489,24138,23545,22955,22369,21786,21207,20632,20062,19497,18937,18383,17836,24407,23821,23239,22659,22084,21513,20947,20386,19829,19279,24691,24112,23536,22965,22397,21834,21277,20724,20177,19637,22724,21621,21077,20540
25,11764,11118,1452,11710,11061,9765,6528,1452,919,650,919,10393,9743,9094,8444,7145,6495,5846,5196,3897,3248,2598,1949,1299,0,650,9765,9117,8469,7821,5882,5237,4593,3951,2678,2054,1452,650,919,14996,14349,13702,13056,12409,11764,11118,10473,9829,9186,8543,5988,5356,4729,4108,3498,2342,1837,1452,1299,1452,15066,14422,13779,13136,12494,10574,9936,6781,6162,4357,3787,3248,2756,2342,2054,16445,15804,15164,14524,13885,13248,12612,11977,10712,9457,8216,7603,6996,4684,4159,3674,2678,2905,17197,16560,15924,15288,14022,13391,12761,12134,10888,10270,9656,9047,8444,3312,3498,3787,21147,17332,16700,13563,12942,12324,10494,9893,26376,13763,13152,12545,28409,27771,27133,26496,22056,16432,15817,14597,13991,13391,29171,28535,27900,26631,22845,22218,21592,20967,18486,17871,17259,16649,16042,15439,14840,29308,28675,23020,22397,21776,21157,20540,19312,18702,18094,17489,16888,16290,15697,15108,29459,28829,26946,23211,22594,21979,21366,20755,20146,19540,18937,18337,17741,17148,15976,29623,28997,28372,27748,27125,26504,25884,25265,24648,24033,23419,22199,21592,20987,20386,19787,19192,18600,18012,17429,16850,16277,28557,27938,26702,26087,25473,24861,24251,23643,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,25089,24485,23883,23284,22687,22094,21503,20917,20334,19755,19181,18611,25332,24734,24138,23545,22955,22369,21786,21207,20632,20062,19497,18937,25589,24997,24407,23821,23239,22659,22084,21513,20947,20386,25859,25274,24691,24112,23536,22965,22397,21834,21277,20724,23848,22724,22170,21621
26,12409,11764,1299,12358,11710,10413,7174,2054,1452,919,650,11042,10393,9743,9094,7794,7145,6495,5846,4547,3897,3248,2598,1949,650,0,10413,9765,9117,8469,6528,5882,5237,4593,3312,2678,2054,919,650,15643,14996,14349,13702,13056,12409,11764,11118,10473,9829,9186,6624,5988,5356,4729,4108,2905,2342,1837,1452,1299,15710,15066,14422,13779,13136,11213,10574,7406,6781,4947,4357,3787,3248,2756,2342,17087,16445,15804,15164,14524,13885,13248,12612,11344,10084,8835,8216,7603,5237,4684,4159,2598,2678,17836,17197,16560,15924,14654,14022,13391,12761,11510,10888,10270,9656,9047,3248,3312,3498,21786,17965,17332,14186,13563,12942,11099,10494,27016,14378,13763,13152,29048,28409,27771,27133,22687,17050,16432,15205,14597,13991,29808,29171,28535,27265,23473,22845,22218,21592,19103,18486,17871,17259,16649,16042,15439,29942,29308,23643,23020,22397,21776,21157,19925,19312,18702,18094,17489,16888,16290,15697,30090,29459,27573,23830,23211,22594,21979,21366,20755,20146,19540,18937,18337,17741,16560,30251,29623,28997,28372,27748,27125,26504,25884,25265,24648,24033,22808,22199,21592,20987,20386,19787,19192,18600,18012,17429,16850,29179,28557,27319,26702,26087,25473,24861,24251,23643,23038,22435,21834,21237,20643,20052,19464,18881,18303,25696,25089,24485,23883,23284,22687,22094,21503,20917,20334,19755,19181,25933,25332,24734,24138,23545,22955,22369,21786,21207,20632,20062,19497,26184,25589,24997,24407,23821,23239,22659,22084,21513,20947,26448,25859,25274,24691,24112,23536,22965,22397,21834,21277,24416,23284,22724,22170
27,2756,2342,10574,2342,1837,1299,3498,8543,9186,9829,10473,919,650,919,1452,2678,3312,3951,4593,5882,6528,7174,7821,8469,9765,10413,0,650,1299,1949,3897,4547,5196,5846,7145,7794,8444,9743,10393,5237,4593,3951,3312,2678,2054,1452,919,650,919,1452,3951,4593,5237,5882,6528,7821,8469,9117,9765,10413,5356,4729,4108,3498,2905,1452,1299,3498,4108,5988,6624,7262,7902,8543,9186,6781,6162,5550,4947,4357,3787,3248,2756,2054,2054,2756,3248,3787,6162,6781,7406,10574,11213,7603,6996,6397,5810,4684,4159,3674,3248,2678,2598,2678,2905,3248,10712,11344,11977,11510,7848,7262,4593,4159,3787,3248,3312,16700,5073,4684,4357,18747,18117,17489,16863,12545,7406,6905,5988,5588,5237,19540,18915,18291,17050,13391,12794,12204,11619,9368,8835,8318,7821,7349,6905,6495,19723,19103,13656,13072,12494,11924,11362,10270,9743,9232,8739,8267,7821,7406,7026,19925,19312,17489,13946,13375,12811,12255,11710,11175,10653,10146,9656,9186,8739,7929,20146,19540,18937,18337,17741,17148,16560,15976,15398,14826,14260,13152,12612,12082,11565,11061,10574,10104,9656,9232,8835,8469,19192,18600,17429,16850,16277,15710,15150,14597,14052,13516,12991,12477,11977,11491,11023,10574,10146,9743,16042,15494,14953,14422,13901,13391,12893,12409,11942,11491,11061,10653,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,11565,11175,16763,16238,15724,15219,14726,14245,13779,13327,12893,12477,17148,16636,16134,15643,15164,14697,14245,13809,13391,12991,15616,14726,14305,13901
