X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231
11,12358,11710,650,12341,11692,10393,7145,1949,1299,650,0,9765,9117,7821,7174,6528,5882,4593,3951,3312,2678,2054,919,650,9829,9186,5988,5356,4729,3498,2905,2342,1452,1299,15710,15066,14422,13779,13136,12494,11853,11213,10574,9300,6781,6162,5550,4947,3248,2756,2342,2054,1949,15804,15164,14524,13885,13248,11344,10712,7603,6996,5237,4684,3674,3248,2905,16560,15924,15288,14654,14022,13391,12761,11510,10270,8444,7848,5588,5073,4593,3248,3312,17965,17332,16700,16069,14186,13563,12942,11710,11099,10494,9893,3897,3951,21912,18117,14378,13763,13152,11344,27133,14597,13991,13391,27900,17259,16649,15439,14840,29308,28675,23643,23020,19312,18702,18094,17489,16888,16290,15697,30090,29459,23830,23211,22594,21979,21366,20146,19540,18937,18337,17741,17148,16560,15976,30251,29623,27748,22808,22199,21592,20987,20386,19787,19192,18600,18012,16850,30424,29801,29179,28557,27938,27319,26702,25473,24861,24251,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,28756,27527,26915,26304,25696,25089,23883,23284,22687,22094,21503,20917,20334,19755,19181,18611,25933,25332,24734,24138,23545,22955,22369,21786,21207,20632,20062,19497,26184,25589,24997,24407,23821,23239,22659,22084,21513,20947,20386,19829,26448,25859,25274,24691,24112,23536,22965,22397,21834,21277,26726,26143,25564,24988,24416,23848,23284,22724,22170,21621,23065
12,2905,2342,9829,2678,2054,919,2678,7821,8469,9117,9765,0,650,1949,2598,3248,3897,5196,5846,6495,7145,7794,9094,9743,650,919,3951,4593,5237,6528,7174,7821,9117,9765,5988,5356,4729,4108,3498,2905,2342,1837,1452,1452,3498,4108,4729,5356,7262,7902,8543,9186,9829,6162,5550,4947,4357,3787,2342,2054,3248,3787,5550,6162,7406,8034,8666,6996,6397,5810,5237,4684,4159,3674,2905,2598,3248,3674,5810,6397,6996,10084,10712,8444,7848,7262,6687,5073,4593,4159,3498,3312,3248,3312,10270,10888,12324,8714,5511,5073,4684,3951,17489,5988,5588,5237,18291,8318,7821,6905,6495,19723,19103,14245,13656,10270,9743,9232,8739,8267,7821,7406,20540,19925,14524,13946,13375,12811,12255,11175,10653,10146,9656,9186,8739,8318,7929,20755,20146,18337,13702,13152,12612,12082,11565,11061,10574,10104,9656,8835,20987,20386,19787,19192,18600,18012,17429,16277,15710,15150,14052,13516,12991,12477,11977,11491,11023,10574,10146,9743,19464,18303,17729,17161,16598,16042,14953,14422,13901,13391,12893,12409,11942,11491,11061,10653,16938,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,11565,17295,16763,16238,15724,15219,14726,14245,13779,13327,12893,12477,12082,17669,17148,16636,16134,15643,15164,14697,14245,13809,13391,18059,17549,17050,16560,16082,15616,15164,14726,14305,13901,15219
13,3498,2905,9186,3312,2678,1452,2054,7174,7821,8469,9117,650,0,1299,1949,2598,3248,4547,5196,5846,6495,7145,8444,9094,919,650,3312,3951,4593,5882,6528,7174,8469,9117,6624,5988,5356,4729,4108,3498,2905,2342,1837,1299,2905,3498,4108,4729,6624,7262,7902,8543,9186,6781,6162,5550,4947,4357,2756,2342,2756,3248,4947,5550,6781,7406,8034,7603,6996,6397,5810,5237,4684,4159,3248,2678,2905,3248,5237,5810,6397,9457,10084,9047,8444,7848,7262,5588,5073,4593,3787,3498,3312,3248,9656,10270,12942,9300,5988,5511,5073,4108,18117,6430,5988,5588,18915,8835,8318,7349,6905,20344,19723,14840,14245,10810,10270,9743,9232,8739,8267,7821,21157,20540,15108,14524,13946,13375,12811,11710,11175,10653,10146,9656,9186,8739,8318,21366,20755,18937,14260,13702,13152,12612,12082,11565,11061,10574,10104,9232,21592,20987,20386,19787,19192,18600,18012,16850,16277,15710,14597,14052,13516,12991,12477,11977,11491,11023,10574,10146,20052,18881,18303,17729,17161,16598,15494,14953,14422,13901,13391,12893,12409,11942,11491,11061,17489,16938,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,17836,17295,16763,16238,15724,15219,14726,14245,13779,13327,12893,12477,18199,17669,17148,16636,16134,15643,15164,14697,14245,13809,18577,18059,17549,17050,16560,16082,15616,15164,14726,14305,15643
14,4729,4108,7902,4593,3951,2678,919,5882,6528,7174,7821,1949,1299,0,650,1299,1949,3248,3897,4547,5196,5846,7145,7794,2054,1452,2054,2678,3312,4593,5237,5882,7174,7821,7902,7262,6624,5988,5356,4729,4108,3498,2905,1837,1837,2342,2905,3498,5356,5988,6624,7262,7902,8034,7406,6781,6162,5550,3787,3248,2054,2342,3787,4357,5550,6162,6781,8835,8216,7603,6996,6397,5810,5237,4159,3248,2598,2678,4159,4684,5237,8216,8835,10270,9656,9047,8444,6687,6128,5588,4593,4159,3787,3498,8444,9047,14186,10494,7026,6495,5988,4684,19378,7406,6905,6430,20167,9915,9368,8318,7821,21592,20967,16042,15439,11924,11362,10810,10270,9743,9232,8739,22397,21776,16290,15697,15108,14524,13946,12811,12255,11710,11175,10653,10146,9656,9186,22594,21979,20146,15398,14826,14260,13702,13152,12612,12082,11565,11061,10104,22808,22199,21592,20987,20386,19787,19192,18012,17429,16850,15710,15150,14597,14052,13516,12991,12477,11977,11491,11023,21237,20052,19464,18881,18303,17729,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,18611,18047,17489,16938,16394,15857,15330,14812,14305,13809,13327,12860,18937,18383,17836,17295,16763,16238,15724,15219,14726,14245,13779,13327,19279,18735,18199,17669,17148,16636,16134,15643,15164,14697,19637,19103,18577,18059,17549,17050,16560,16082,15616,15164,16534
15,5356,4729,7262,5237,4593,3312,650,5237,5882,6528,7174,2598,1949,650,0,650,1299,2598,3248,3897,4547,5196,6495,7145,2678,2054,1452,2054,2678,3951,4593,5237,6528,7174,8543,7902,7262,6624,5988,5356,4729,4108,3498,2342,1452,1837,2342,2905,4729,5356,5988,6624,7262,8666,8034,7406,6781,6162,4357,3787,1949,2054,3248,3787,4947,5550,6162,9457,8835,8216,7603,6996,6397,5810,4684,3674,2678,2598,3674,4159,4684,7603,8216,10888,10270,9656,9047,7262,6687,6128,5073,4593,4159,3787,7848,8444,14812,11099,7575,7026,6495,5073,20010,7929,7406,6905,20795,10473,9915,8835,8318,22218,21592,16649,16042,12494,11924,11362,10810,10270,9743,9232,23020,22397,16888,16290,15697,15108,14524,13375,12811,12255,11710,11175,10653,10146,9656,23211,22594,20755,15976,15398,14826,14260,13702,13152,12612,12082,11565,10574,23419,22808,22199,21592,20987,20386,19787,18600,18012,17429,16277,15710,15150,14597,14052,13516,12991,12477,11977,11491,21834,20643,20052,19464,18881,18303,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,19181,18611,18047,17489,16938,16394,15857,15330,14812,14305,13809,13327,19497,18937,18383,17836,17295,16763,16238,15724,15219,14726,14245,13779,19829,19279,18735,18199,17669,17148,16636,16134,15643,15164,20177,19637,19103,18577,18059,17549,17050,16560,16082,15616,17000
16,5988,5356,6624,5882,5237,3951,919,4593,5237,5882,6528,3248,2598,1299,650,0,650,1949,2598,3248,3897,4547,5846,6495,3312,2678,919,1452,2054,3312,3951,4593,5882,6528,9186,8543,7902,7262,6624,5988,5356,4729,4108,2905,1299,1452,1837,2342,4108,4729,5356,5988,6624,9300,8666,8034,7406,6781,4947,4357,2054,1949,2756,3248,4357,4947,5550,10084,9457,8835,8216,7603,6996,6397,5237,4159,2905,2678,3248,3674,4159,6996,7603,11510,10888,10270,9656,7848,7262,6687,5588,5073,4593,4159,7262,7848,15439,11710,8139,7575,7026,5511,20643,8469,7929,7406,21425,11042,10473,9368,8835,22845,22218,17259,16649,13072,12494,11924,11362,10810,10270,9743,23643,23020,17489,16888,16290,15697,15108,13946,13375,12811,12255,11710,11175,10653,10146,23830,23211,21366,16560,15976,15398,14826,14260,13702,13152,12612,12082,11061,24033,23419,22808,22199,21592,20987,20386,19192,18600,18012,16850,16277,15710,15150,14597,14052,13516,12991,12477,11977,22435,21237,20643,20052,19464,18881,17729,17161,16598,16042,15494,14953,14422,13901,13391,12893,19755,19181,18611,18047,17489,16938,16394,15857,15330,14812,14305,13809,20062,19497,18937,18383,17836,17295,16763,16238,15724,15219,14726,14245,20386,19829,19279,18735,18199,17669,17148,16636,16134,15643,20724,20177,19637,19103,18577,18059,17549,17050,16560,16082,17477
17,6624,5988,5988,6528,5882,4593,1452,3951,4593,5237,5882,3897,3248,1949,1299,650,0,1299,1949,2598,3248,3897,5196,5846,3951,3312,650,919,1452,2678,3312,3951,5237,5882,9829,9186,8543,7902,7262,6624,5988,5356,4729,3498,1452,1299,1452,1837,3498,4108,4729,5356,5988,9936,9300,8666,8034,7406,5550,4947,2342,2054,2342,2756,3787,4357,4947,10712,10084,9457,8835,8216,7603,6996,5810,4684,3248,2905,2905,3248,3674,6397,6996,12134,11510,10888,10270,8444,7848,7262,6128,5588,5073,4593,6687,7262,16069,12324,8714,8139,7575,5988,21277,9024,8469,7929,22056,11619,11042,9915,9368,23473,22845,17871,17259,13656,13072,12494,11924,11362,10810,10270,24269,23643,18094,17489,16888,16290,15697,14524,13946,13375,12811,12255,11710,11175,10653,24451,23830,21979,17148,16560,15976,15398,14826,14260,13702,13152,12612,11565,24648,24033,23419,22808,22199,21592,20987,19787,19192,18600,17429,16850,16277,15710,15150,14597,14052,13516,12991,12477,23038,21834,21237,20643,20052,19464,18303,17729,17161,16598,16042,15494,14953,14422,13901,13391,20334,19755,19181,18611,18047,17489,16938,16394,15857,15330,14812,14305,20632,20062,19497,18937,18383,17836,17295,16763,16238,15724,15219,14726,20947,20386,19829,19279,18735,18199,17669,17148,16636,16134,21277,20724,20177,19637,19103,18577,18059,17549,17050,16560,17965
18,7902,7262,4729,7821,7174,5882,2678,2678,3312,3951,4593,5196,4547,3248,2598,1949,1299,0,650,1299,1949,2598,3897,4547,5237,4593,1452,919,650,1452,2054,2678,3951,4593,11118,10473,9829,9186,8543,7902,7262,6624,5988,4729,2342,1837,1452,1299,2342,2905,3498,4108,4729,11213,10574,9936,9300,8666,6781,6162,3248,2756,1949,2054,2756,3248,3787,11977,11344,10712,10084,9457,8835,8216,6996,5810,4159,3674,2598,2678,2905,5237,5810,13391,12761,12134,11510,9656,9047,8444,7262,6687,6128,5588,5588,6128,17332,13563,9893,9300,8714,7026,22547,10167,9590,9024,23320,12794,12204,11042,10473,24734,24103,19103,18486,14840,14245,13656,13072,12494,11924,11362,25523,24895,19312,18702,18094,17489,16888,15697,15108,14524,13946,13375,12811,12255,11710,25696,25072,23211,18337,17741,17148,16560,15976,15398,14826,14260,13702,12612,25884,25265,24648,24033,23419,22808,22199,20987,20386,19787,18600,18012,17429,16850,16277,15710,15150,14597,14052,13516,24251,23038,22435,21834,21237,20643,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,21503,20917,20334,19755,19181,18611,18047,17489,16938,16394,15857,15330,21786,21207,20632,20062,19497,18937,18383,17836,17295,16763,16238,15724,22084,21513,20947,20386,19829,19279,18735,18199,17669,17148,22397,21834,21277,20724,20177,19637,19103,18577,18059,17549,18970
19,8543,7902,4108,8469,7821,6528,3312,2054,2678,3312,3951,5846,5196,3897,3248,2598,1949,650,0,650,1299,1949,3248,3897,5882,5237,2054,1452,919,919,1452,2054,3312,3951,11764,11118,10473,9829,9186,8543,7902,7262,6624,5356,2905,2342,1837,1452,1837,2342,2905,3498,4108,11853,11213,10574,9936,9300,7406,6781,3787,3248,2054,1949,2342,2756,3248,12612,11977,11344,10712,10084,9457,8835,7603,6397,4684,4159,2678,2598,2678,4684,5237,14022,13391,12761,12134,10270,9656,9047,7848,7262,6687,6128,5073,5588,17965,14186,10494,9893,9300,7575,23184,10752,10167,9590,23954,13391,12794,11619,11042,25365,24734,19723,19103,15439,14840,14245,13656,13072,12494,11924,26151,25523,19925,19312,18702,18094,17489,16290,15697,15108,14524,13946,13375,12811,12255,26320,25696,23830,18937,18337,17741,17148,16560,15976,15398,14826,14260,13152,26504,25884,25265,24648,24033,23419,22808,21592,20987,20386,19192,18600,18012,17429,16850,16277,15710,15150,14597,14052,24861,23643,23038,22435,21834,21237,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,22094,21503,20917,20334,19755,19181,18611,18047,17489,16938,16394,15857,22369,21786,21207,20632,20062,19497,18937,18383,17836,17295,16763,16238,22659,22084,21513,20947,20386,19829,19279,18735,18199,17669,22965,22397,21834,21277,20724,20177,19637,19103,18577,18059,19486
20,9186,8543,3498,9117,8469,7174,3951,1452,2054,2678,3312,6495,5846,4547,3897,3248,2598,1299,650,0,650,1299,2598,3248,6528,5882,2678,2054,1452,650,919,1452,2678,3312,12409,11764,11118,10473,9829,9186,8543,7902,7262,5988,3498,2905,2342,1837,1452,1837,2342,2905,3498,12494,11853,11213,10574,9936,8034,7406,4357,3787,2342,2054,2054,2342,2756,13248,12612,11977,11344,10712,10084,9457,8216,6996,5237,4684,2905,2678,2598,4159,4684,14654,14022,13391,12761,10888,10270,9656,8444,7848,7262,6687,4593,5073,18600,14812,11099,10494,9893,8139,23821,11344,10752,10167,24588,13991,13391,12204,11619,25998,25365,20344,19723,16042,15439,14840,14245,13656,13072,12494,26781,26151,20540,19925,19312,18702,18094,16888,16290,15697,15108,14524,13946,13375,12811,26946,26320,24451,19540,18937,18337,17741,17148,16560,15976,15398,14826,13702,27125,26504,25884,25265,24648,24033,23419,22199,21592,20987,19787,19192,18600,18012,17429,16850,16277,15710,15150,14597,25473,24251,23643,23038,22435,21834,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,22687,22094,21503,20917,20334,19755,19181,18611,18047,17489,16938,16394,22955,22369,21786,21207,20632,20062,19497,18937,18383,17836,17295,16763,23239,22659,22084,21513,20947,20386,19829,19279,18735,18199,23536,22965,22397,21834,21277,20724,20177,19637,19103,18577,20010
21,9829,9186,2905,9765,9117,7821,4593,919,1452,2054,2678,7145,6495,5196,4547,3897,3248,1949,1299,650,0,650,1949,2598,7174,6528,3312,2678,2054,919,650,919,2054,2678,13056,12409,11764,11118,10473,9829,9186,8543,7902,6624,4108,3498,2905,2342,1299,1452,1837,2342,2905,13136,12494,11853,11213,10574,8666,8034,4947,4357,2756,2342,1949,2054,2342,13885,13248,12612,11977,11344,10712,10084,8835,7603,5810,5237,3248,2905,2678,3674,4159,15288,14654,14022,13391,11510,10888,10270,9047,8444,7848,7262,4159,4593,19235,15439,11710,11099,10494,8714,24459,11942,11344,10752,25223,14597,13991,12794,12204,26631,25998,20967,20344,16649,16042,15439,14840,14245,13656,13072,27412,26781,21157,20540,19925,19312,18702,17489,16888,16290,15697,15108,14524,13946,13375,27573,26946,25072,20146,19540,18937,18337,17741,17148,16560,15976,15398,14260,27748,27125,26504,25884,25265,24648,24033,22808,22199,21592,20386,19787,19192,18600,18012,17429,16850,16277,15710,15150,26087,24861,24251,23643,23038,22435,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,23284,22687,22094,21503,20917,20334,19755,19181,18611,18047,17489,16938,23545,22955,22369,21786,21207,20632,20062,19497,18937,18383,17836,17295,23821,23239,22659,22084,21513,20947,20386,19829,19279,18735,24112,23536,22965,22397,21834,21277,20724,20177,19637,19103,20540
22,10473,9829,2342,10413,9765,8469,5237,650,919,1452,2054,7794,7145,5846,5196,4547,3897,2598,1949,1299,650,0,1299,1949,7821,7174,3951,3312,2678,1452,919,650,1452,2054,13702,13056,12409,11764,11118,10473,9829,9186,8543,7262,4729,4108,3498,2905,1452,1299,1452,1837,2342,13779,13136,12494,11853,11213,9300,8666,5550,4947,3248,2756,2054,1949,2054,14524,13885,13248,12612,11977,11344,10712,9457,8216,6397,5810,3674,3248,2905,3248,3674,15924,15288,14654,14022,12134,11510,10888,9656,9047,8444,7848,3787,4159,19872,16069,12324,11710,11099,9300,25098,12545,11942,11344,25859,15205,14597,13391,12794,27265,26631,21592,20967,17259,16649,16042,15439,14840,14245,13656,28043,27412,21776,21157,20540,19925,19312,18094,17489,16888,16290,15697,15108,14524,13946,28201,27573,25696,20755,20146,19540,18937,18337,17741,17148,16560,15976,14826,28372,27748,27125,26504,25884,25265,24648,23419,22808,22199,20987,20386,19787,19192,18600,18012,17429,16850,16277,15710,26702,25473,24861,24251,23643,23038,21834,21237,20643,20052,19464,18881,18303,17729,17161,16598,23883,23284,22687,22094,21503,20917,20334,19755,19181,18611,18047,17489,24138,23545,22955,22369,21786,21207,20632,20062,19497,18937,18383,17836,24407,23821,23239,22659,22084,21513,20947,20386,19829,19279,24691,24112,23536,22965,22397,21834,21277,20724,20177,19637,21077
23,11764,11118,1452,11710,11061,9765,6528,1452,919,650,919,9094,8444,7145,6495,5846,5196,3897,3248,2598,1949,1299,0,650,9117,8469,5237,4593,3951,2678,2054,1452,650,919,14996,14349,13702,13056,12409,11764,11118,10473,9829,8543,5988,5356,4729,4108,2342,1837,1452,1299,1452,15066,14422,13779,13136,12494,10574,9936,6781,6162,4357,3787,2756,2342,2054,15804,15164,14524,13885,13248,12612,11977,10712,9457,7603,6996,4684,4159,3674,2678,2905,17197,16560,15924,15288,13391,12761,12134,10888,10270,9656,9047,3312,3498,21147,17332,13563,12942,12324,10494,26376,13763,13152,12545,27133,16432,15817,14597,13991,28535,27900,22845,22218,18486,17871,17259,16649,16042,15439,14840,29308,28675,23020,22397,21776,21157,20540,19312,18702,18094,17489,16888,16290,15697,15108,29459,28829,26946,21979,21366,20755,20146,19540,18937,18337,17741,17148,15976,29623,28997,28372,27748,27125,26504,25884,24648,24033,23419,22199,21592,20987,20386,19787,19192,18600,18012,17429,16850,27938,26702,26087,25473,24861,24251,23038,22435,21834,21237,20643,20052,19464,18881,18303,17729,25089,24485,23883,23284,22687,22094,21503,20917,20334,19755,19181,18611,25332,24734,24138,23545,22955,22369,21786,21207,20632,20062,19497,18937,25589,24997,24407,23821,23239,22659,22084,21513,20947,20386,25859,25274,24691,24112,23536,22965,22397,21834,21277,20724,22170
24,12409,11764,1299,12358,11710,10413,7174,2054,1452,919,650,9743,9094,7794,7145,6495,5846,4547,3897,3248,2598,1949,650,0,9765,9117,5882,5237,4593,3312,2678,2054,919,650,15643,14996,14349,13702,13056,12409,11764,11118,10473,9186,6624,5988,5356,4729,2905,2342,1837,1452,1299,15710,15066,14422,13779,13136,11213,10574,7406,6781,4947,4357,3248,2756,2342,16445,15804,15164,14524,13885,13248,12612,11344,10084,8216,7603,5237,4684,4159,2598,2678,17836,17197,16560,15924,14022,13391,12761,11510,10888,10270,9656,3248,3312,21786,17965,14186,13563,12942,11099,27016,14378,13763,13152,27771,17050,16432,15205,14597,29171,28535,23473,22845,19103,18486,17871,17259,16649,16042,15439,29942,29308,23643,23020,22397,21776,21157,19925,19312,18702,18094,17489,16888,16290,15697,30090,29459,27573,22594,21979,21366,20755,20146,19540,18937,18337,17741,16560,30251,29623,28997,28372,27748,27125,26504,25265,24648,24033,22808,22199,21592,20987,20386,19787,19192,18600,18012,17429,28557,27319,26702,26087,25473,24861,23643,23038,22435,21834,21237,20643,20052,19464,18881,18303,25696,25089,24485,23883,23284,22687,22094,21503,20917,20334,19755,19181,25933,25332,24734,24138,23545,22955,22369,21786,21207,20632,20062,19497,26184,25589,24997,24407,23821,23239,22659,22084,21513,20947,26448,25859,25274,24691,24112,23536,22965,22397,21834,21277,22724
25,3248,2756,9936,2905,2342,1452,2905,7902,8543,9186,9829,650,919,2054,2678,3312,3951,5237,5882,6528,7174,7821,9117,9765,0,650,3897,4547,5196,6495,7145,7794,9094,9743,5882,5237,4593,3951,3312,2678,2054,1452,919,919,3312,3951,4593,5237,7174,7821,8469,9117,9765,5988,5356,4729,4108,3498,1837,1452,2905,3498,5356,5988,7262,7902,8543,6781,6162,5550,4947,4357,3787,3248,2342,1949,2756,3248,5550,6162,6781,9936,10574,8216,7603,6996,6397,4684,4159,3674,2905,2678,2598,2678,10084,10712,12134,8444,5073,4593,4159,3312,17332,5511,5073,4684,18117,7929,7406,6430,5988,19540,18915,13991,13391,9915,9368,8835,8318,7821,7349,6905,20344,19723,14245,13656,13072,12494,11924,10810,10270,9743,9232,8739,8267,7821,7406,20540,19925,18094,13375,12811,12255,11710,11175,10653,10146,9656,9186,8318,20755,20146,19540,18937,18337,17741,17148,15976,15398,14826,13702,13152,12612,12082,11565,11061,10574,10104,9656,9232,19192,18012,17429,16850,16277,15710,14597,14052,13516,12991,12477,11977,11491,11023,10574,10146,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,11491,11061,16938,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,11565,17295,16763,16238,15724,15219,14726,14245,13779,13327,12893,17669,17148,16636,16134,15643,15164,14697,14245,13809,13391,14726
26,3787,3248,9300,3498,2905,1837,2342,7262,7902,8543,9186,919,650,1452,2054,2678,3312,4593,5237,5882,6528,7174,8469,9117,650,0,3248,3897,4547,5846,6495,7145,8444,9094,6528,5882,5237,4593,3951,3312,2678,2054,1452,650,2678,3312,3951,4593,6528,7174,7821,8469,9117,6624,5988,5356,4729,4108,2342,1837,2342,2905,4729,5356,6624,7262,7902,7406,6781,6162,5550,4947,4357,3787,2756,2054,2342,2756,4947,5550,6162,9300,9936,8835,8216,7603,6996,5237,4684,4159,3248,2905,2678,2598,9457,10084,12761,9047,5588,5073,4593,3498,17965,5988,5511,5073,18747,8469,7929,6905,6430,20167,19540,14597,13991,10473,9915,9368,8835,8318,7821,7349,20967,20344,14840,14245,13656,13072,12494,11362,10810,10270,9743,9232,8739,8267,7821,21157,20540,18702,13946,13375,12811,12255,11710,11175,10653,10146,9656,8739,21366,20755,20146,19540,18937,18337,17741,16560,15976,15398,14260,13702,13152,12612,12082,11565,11061,10574,10104,9656,19787,18600,18012,17429,16850,16277,15150,14597,14052,13516,12991,12477,11977,11491,11023,10574,17161,16598,16042,15494,14953,14422,13901,13391,12893,12409,11942,11491,17489,16938,16394,15857,15330,14812,14305,13809,13327,12860,12409,11977,17836,17295,16763,16238,15724,15219,14726,14245,13779,13327,18199,17669,17148,16636,16134,15643,15164,14697,14245,13809,15164
27,6781,6162,6162,6624,5988,4729,1837,4108,4729,5356,5988,3951,3312,2054,1452,919,650,1452,2054,2678,3312,3951,5237,5882,3897,3248,0,650,1299,2598,3248,3897,5196,5846,9765,9117,8469,7821,7174,6528,5882,5237,4593,3312,919,650,919,1452,3312,3951,4593,5237,5882,9829,9186,8543,7902,7262,5356,4729,1837,1452,1837,2342,3498,4108,4729,10574,9936,9300,8666,8034,7406,6781,5550,4357,2756,2342,2342,2756,3248,6162,6781,11977,11344,10712,10084,8216,7603,6996,5810,5237,4684,4159,6397,6996,15924,12134,8444,7848,7262,5588,21147,8714,8139,7575,21912,11344,10752,9590,9024,23320,22687,17669,17050,13391,12794,12204,11619,11042,10473,9915,24103,23473,17871,17259,16649,16042,15439,14245,13656,13072,12494,11924,11362,10810,10270,24269,23643,21776,16888,16290,15697,15108,14524,13946,13375,12811,12255,11175,24451,23830,23211,22594,21979,21366,20755,19540,18937,18337,17148,16560,15976,15398,14826,14260,13702,13152,12612,12082,22808,21592,20987,20386,19787,19192,18012,17429,16850,16277,15710,15150,14597,14052,13516,12991,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,13901,20334,19755,19181,18611,18047,17489,16938,16394,15857,15330,14812,14305,20632,20062,19497,18937,18383,17836,17295,16763,16238,15724,20947,20386,19829,19279,18735,18199,17669,17148,16636,16134,17549
28,7406,6781,5550,7262,6624,5356,2342,3498,4108,4729,5356,4593,3951,2678,2054,1452,919,919,1452,2054,2678,3312,4593,5237,4547,3897,650,0,650,1949,2598,3248,4547,5196,10413,9765,9117,8469,7821,7174,6528,5882,5237,3951,1452,919,650,919,2678,3312,3951,4593,5237,10473,9829,9186,8543,7902,5988,5356,2342,1837,1452,1837,2905,3498,4108,11213,10574,9936,9300,8666,8034,7406,6162,4947,3248,2756,2054,2342,2756,5550,6162,12612,11977,11344,10712,8835,8216,7603,6397,5810,5237,4684,5810,6397,16560,12761,9047,8444,7848,6128,21786,9300,8714,8139,22547,11942,11344,10167,9590,23954,23320,18291,17669,13991,13391,12794,12204,11619,11042,10473,24734,24103,18486,17871,17259,16649,16042,14840,14245,13656,13072,12494,11924,11362,10810,24895,24269,22397,17489,16888,16290,15697,15108,14524,13946,13375,12811,11710,25072,24451,23830,23211,22594,21979,21366,20146,19540,18937,17741,17148,16560,15976,15398,14826,14260,13702,13152,12612,23419,22199,21592,20987,20386,19787,18600,18012,17429,16850,16277,15710,15150,14597,14052,13516,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,14422,20917,20334,19755,19181,18611,18047,17489,16938,16394,15857,15330,14812,21207,20632,20062,19497,18937,18383,17836,17295,16763,16238,21513,20947,20386,19829,19279,18735,18199,17669,17148,16636,18059
29,8034,7406,4947,7902,7262,5988,2905,2905,3498,4108,4729,5237,4593,3312,2678,2054,1452,650,919,1452,2054,2678,3951,4593,5196,4547,1299,650,0,1299,1949,2598,3897,4547,11061,10413,9765,9117,8469,7821,7174,6528,5882,4593,2054,1452,919,650,2054,2678,3312,3951,4593,11118,10473,9829,9186,8543,6624,5988,2905,2342,1299,1452,2342,2905,3498,11853,11213,10574,9936,9300,8666,8034,6781,5550,3787,3248,1949,2054,2342,4947,5550,13248,12612,11977,11344,9457,8835,8216,6996,6397,5810,5237,5237,5810,17197,13391,9656,9047,8444,6687,22425,9893,9300,8714,23184,12545,11942,10752,10167,24588,23954,18915,18291,14597,13991,13391,12794,12204,11619,11042,25365,24734,19103,18486,17871,17259,16649,15439,14840,14245,13656,13072,12494,11924,11362,25523,24895,23020,18094,17489,16888,16290,15697,15108,14524,13946,13375,12255,25696,25072,24451,23830,23211,22594,21979,20755,20146,19540,18337,17741,17148,16560,15976,15398,14826,14260,13702,13152,24033,22808,22199,21592,20987,20386,19192,18600,18012,17429,16850,16277,15710,15150,14597,14052,21237,20643,20052,19464,18881,18303,17729,17161,16598,16042,15494,14953,21503,20917,20334,19755,19181,18611,18047,17489,16938,16394,15857,15330,21786,21207,20632,20062,19497,18937,18383,17836,17295,16763,22084,21513,20947,20386,19829,19279,18735,18199,17669,17148,18577
